# version: 0.0.0-138-g2c17df3-dirty
# well_width: 1.3
# ff: 0.3
# N: 10
# walls: 0
# cell dimensions: (4.05649, 4.05649, 8.48528)
# seed: 3
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 60
# min_T: 0.2
# fractional_sample_error after initialization: 0.0694311
# min_important_energy after initialization: 37

# histogram method: simple flat
# init_iter_limit: 10000000
# iterations: 10000000
# working moves: 4363330
# total moves: 8904970
# acceptance rate: 0.489988

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0.129351
21  0.614874
22  1.47747
23  2.72203
24  4.31647
25  6.22041
26  8.3122
27  10.5056
28  12.7611
29  15.1288
30  17.5593
31  20.1078
32  22.905
33  26.3852
34  30.0082
35  34.7645
36  38.309
37  42.635
38  116.152
39  116.152
40  116.152
41  116.152
42  116.152
43  116.152
44  116.152
45  116.152
46  116.152
47  116.152
48  116.152
49  116.152
50  116.152
51  116.152
52  116.152
53  116.152
54  116.152
55  116.152
56  116.152
57  116.152
58  116.152
59  116.152
