# version: 0.0.0-138-g2c17df3-dirty
# well_width: 1.3
# ff: 0.3
# N: 16
# walls: 0
# cell dimensions: (6.06777, 6.06777, 6.06777)
# seed: 3
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 0.0146944
# min_important_energy after initialization: 76

# histogram method: simple flat
# init_iter_limit: 25600000
# iterations: 25600000
# working moves: 82130576
# total moves: 176394896
# acceptance rate: 0.465606

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0.124818
41  0.368527
42  0.722582
43  1.19392
44  1.76555
45  2.44733
46  3.22593
47  4.09847
48  5.06287
49  6.12686
50  7.28116
51  8.51303
52  9.83386
53  11.2343
54  12.7171
55  14.2842
56  15.9303
57  17.6618
58  19.4828
59  21.3818
60  23.3839
61  25.4992
62  27.7276
63  30.07
64  32.5467
65  35.1855
66  37.9685
67  40.9351
68  44.067
69  47.3932
70  50.8551
71  54.3741
72  57.8479
73  61.5266
74  65.4532
75  69.8826
76  74.6898
77  79.6898
78  84.6898
79  89.6898
80  94.6898
81  99.6898
82  104.69
83  109.69
84  114.69
85  119.69
86  124.69
87  129.69
88  134.69
89  139.69
90  144.69
91  149.69
92  154.69
93  159.69
94  164.69
95  169.69
