# version: 0.0.0-181-gc332745-dirty
# well_width: 1.3
# ff: 0.3
# N: 17
# walls: 0
# cell dimensions: (6.19164, 6.19164, 6.19164)
# seed: 3
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 0.00653563
# min_important_energy after initialization: 80

# histogram method: tmmc
# init_iter_limit: 28900000
# iterations: 28900000
# working moves: 235084423
# total moves: 491300000
# acceptance rate: 0.478495

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0.0738762
43  0.262089
44  0.561193
45  0.966706
46  1.47866
47  2.09008
48  2.79646
49  3.59695
50  4.48911
51  5.46999
52  6.539
53  7.69208
54  8.92846
55  10.2464
56  11.641
57  13.1077
58  14.6513
59  16.2749
60  17.9695
61  19.7382
62  21.5962
63  23.5356
64  25.5573
65  27.6751
66  29.8952
67  32.2285
68  34.654
69  37.2019
70  39.8772
71  42.7452
72  45.7204
73  48.8583
74  51.8164
75  54.755
76  57.2292
77  59.6965
78  63.5253
79  67.4377
80  72.2844
81  77.2844
82  82.2844
83  87.2844
84  92.2844
85  97.2844
86  102.284
87  107.284
88  112.284
89  117.284
90  122.284
91  127.284
92  132.284
93  137.284
94  142.284
95  147.284
