# version: 0.0.0-138-g2c17df3-dirty
# well_width: 1.3
# ff: 0.3
# N: 16
# walls: 0
# cell dimensions: (6.06777, 6.06777, 6.06777)
# seed: 3
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 0.0146944
# min_important_energy after initialization: 76

# histogram method: simple flat
# init_iter_limit: 25600000
# iterations: 25600000
# working moves: 186347103
# total moves: 409600000
# acceptance rate: 0.454949

# min_important_energy: 77

# energy   counts
26  135
27  740
28  4325
29  18355
30  68136
31  214352
32  573578
33  1310999
34  2581111
35  4374449
36  6474433
37  8332668
38  9428018
39  9388496
40  9374565
41  9385507
42  9336814
43  9356586
44  9324413
45  9356799
46  9325156
47  9307168
48  9247050
49  9264692
50  9307300
51  9303828
52  9307817
53  9296148
54  9315787
55  9345516
56  9377156
57  9444318
58  9533231
59  9452491
60  9430847
61  9499397
62  9590809
63  9620798
64  9671193
65  9801559
66  9806382
67  9872401
68  9761636
69  9562375
70  9203152
71  8895106
72  8726887
73  8920132
74  8699719
75  9791826
76  10850205
77  10274826
78  6056393
79  1751877
80  80343
