# version: 0.0.0-181-gc332745-dirty
# well_width: 1.3
# ff: 0.3
# N: 17
# walls: 0
# cell dimensions: (6.19164, 6.19164, 6.19164)
# seed: 3
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 0.00653563
# min_important_energy after initialization: 80

# histogram method: tmmc
# init_iter_limit: 28900000
# iterations: 28900000
# working moves: 254928478
# total moves: 491300000
# acceptance rate: 0.518886

# energy	samples
41  0
42  2029206
43  1092292
44  699733
45  478891
46  340060
47  248567
48  185607
49  141140
50  109375
51  86006
52  68320
53  55163
54  44798
55  36833
56  30506
57  25318
58  21302
59  17924
60  15198
61  12885
62  10986
63  9506
64  8206
65  7032
66  6109
67  5274
68  4578
69  3947
70  3427
71  2898
72  2424
73  1956
74  1519
75  1066
76  631
77  271
78  86
79  44
80  26
81  2
