# version: 0.0.0-275-g22b78b0-dirty
# well_width: 1.3
# ff: 0.3
# N: 20
# walls: 0
# cell dimensions: (6.53631, 6.53631, 6.53631)
# seed: 14
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 0.00459576
# min_important_energy after initialization: 95

# histogram method: oetmmc
# init_iter_limit: 40000000
# iterations: 40000000
# working moves: 434060773
# total moves: 800000000
# acceptance rate: 0.542576

# energy	samples
48  0
49  3885256
50  2084005
51  1335959
52  918828
53  653740
54  477313
55  356590
56  271643
57  210050
58  164618
59  130750
60  104820
61  84949
62  69605
63  57397
64  47489
65  39538
66  33209
67  28074
68  23733
69  20277
70  17335
71  14915
72  12896
73  11127
74  9614
75  8320
76  7251
77  6335
78  5304
79  4492
80  3998
81  3466
82  2970
83  2556
84  2101
85  1636
86  1265
87  1006
88  749
89  479
90  341
91  230
92  153
93  89
94  66
95  60
96  37
97  1
