# version: 0.0.0-211-g3ba4c9d-dirty
# well_width: 1.3
# ff: 0.3
# N: 26
# walls: 0
# cell dimensions: (7.13368, 7.13368, 7.13368)
# seed: 20
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 156
# min_T: 0.2
# fractional_sample_error after initialization: 0.00273362
# min_important_energy after initialization: 127

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# init_iter_limit: 67600000
# iterations: 67600000
# working moves: 803267438
# total moves: 1757600000
# acceptance rate: 0.457025

# energy	samples
62  0
63  3829012
64  2095209
65  1389397
66  992506
67  737019
68  559860
69  433536
70  340974
71  271911
72  219891
73  179361
74  148075
75  123483
76  103767
77  87895
78  74772
79  64047
80  55247
81  47745
82  41425
83  36288
84  31742
85  27979
86  24702
87  21950
88  19572
89  17488
90  15591
91  13876
92  12408
93  11120
94  10049
95  9103
96  8178
97  7372
98  6675
99  6043
100  5518
101  5078
102  4654
103  4276
104  3948
105  3623
106  3323
107  3045
108  2789
109  2568
110  2355
111  2152
112  1941
113  1736
114  1546
115  1377
116  1215
117  1080
118  958
119  852
120  756
121  664
122  567
123  494
124  426
125  352
126  289
127  221
128  157
129  105
130  57
131  34
132  28
