# version: 0.0.0-275-g22b78b0-dirty
# well_width: 1.3
# ff: 0.3
# N: 27
# walls: 0
# cell dimensions: (7.22399, 7.22399, 7.22399)
# seed: 20
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 156
# min_T: 0.2
# fractional_sample_error after initialization: 0.00775294
# min_important_energy after initialization: 132

# histogram method: oetmmc
# init_iter_limit: 72900000
# iterations: 72900000
# working moves: 1059365036
# total moves: 1968300000
# acceptance rate: 0.538213

# energy	samples
65  0
66  6701533
67  3619022
68  2371767
69  1679965
70  1234697
71  930518
72  714986
73  557792
74  441713
75  354346
76  287555
77  235424
78  194643
79  162120
80  136049
81  115269
82  98160
83  84127
84  72363
85  62438
86  54284
87  47400
88  41426
89  36388
90  32134
91  28469
92  25242
93  22480
94  20070
95  18000
96  16113
97  14424
98  12966
99  11737
100  10672
101  9644
102  8740
103  7924
104  7226
105  6609
106  6039
107  5530
108  5074
109  4675
110  4293
111  3963
112  3621
113  3322
114  2963
115  2748
116  2497
117  2201
118  2027
119  1809
120  1574
121  1402
122  1101
123  901
124  784
125  609
126  488
127  380
128  192
129  51
130  26
131  13
132  4
133  2
