# version: 0.0.0-211-g3ba4c9d-dirty
# well_width: 1.3
# ff: 0.3
# N: 22
# walls: 0
# cell dimensions: (6.7473, 6.7473, 6.7473)
# seed: 20
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 0.010278
# min_important_energy after initialization: 108

# histogram method: simple flat
# init_iter_limit: 48400000
# iterations: 48400000
# working moves: 496612403
# total moves: 1064800000
# acceptance rate: 0.46639

# energy	samples
53  0
54  2505485
55  1356161
56  886310
57  622788
58  453643
59  339294
60  258953
61  201180
62  158694
63  127140
64  102927
65  84175
66  69538
67  57815
68  48339
69  40868
70  34672
71  29731
72  25412
73  21982
74  18919
75  16385
76  14318
77  12591
78  11056
79  9744
80  8613
81  7647
82  6855
83  6118
84  5461
85  4879
86  4373
87  3920
88  3523
89  3152
90  2816
91  2503
92  2209
93  1929
94  1676
95  1420
96  1180
97  967
98  808
99  655
100  537
101  437
102  367
103  310
104  260
105  211
106  164
107  123
108  112
109  77
110  71
