# version: 0.0.0-275-g22b78b0-dirty
# well_width: 1.3
# ff: 0.3
# N: 25
# walls: 0
# cell dimensions: (7.04102, 7.04102, 7.04102)
# seed: 20
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 0.00484642
# min_important_energy after initialization: 123

# histogram method: oetmmc
# init_iter_limit: 62500000
# iterations: 62500000
# working moves: 833829117
# total moves: 1562500000
# acceptance rate: 0.533651

# energy	samples
59  0
60  5684502
61  3129816
62  2058872
63  1456534
64  1066640
65  799606
66  610289
67  473826
68  373351
69  297622
70  240705
71  196279
72  162008
73  134585
74  112792
75  95168
76  80663
77  68590
78  58928
79  50737
80  44026
81  38412
82  33388
83  29338
84  25829
85  22847
86  20202
87  18000
88  16036
89  14305
90  12837
91  11537
92  10339
93  9216
94  8304
95  7537
96  6893
97  6321
98  5719
99  5265
100  4806
101  4389
102  3985
103  3643
104  3263
105  2875
106  2597
107  2319
108  2038
109  1827
110  1579
111  1375
112  1196
113  1030
114  852
115  705
116  619
117  543
118  464
119  377
120  293
121  170
122  38
123  14
124  4
125  2
