# version: 0.0.0-211-g3ba4c9d-dirty
# well_width: 1.3
# ff: 0.3
# N: 19
# walls: 0
# cell dimensions: (6.4255, 6.4255, 6.4255)
# seed: 20
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 108
# min_T: 0.2
# fractional_sample_error after initialization: 0.0172918
# min_important_energy after initialization: 89

# histogram method: simple flat
# init_iter_limit: 36100000
# iterations: 36100000
# working moves: 333188364
# total moves: 685900000
# acceptance rate: 0.485768

# energy	samples
45  0
46  2257075
47  1238288
48  805804
49  560869
50  405497
51  299671
52  226286
53  174335
54  136422
55  108632
56  87249
57  70909
58  58154
59  48046
60  39914
61  33343
62  28089
63  23809
64  20300
65  17453
66  14993
67  13006
68  11324
69  9848
70  8568
71  7476
72  6542
73  5777
74  5054
75  4462
76  3924
77  3430
78  3007
79  2566
80  2190
81  1791
82  1466
83  1180
84  873
85  628
86  451
87  331
88  235
89  170
90  142
91  113
92  60
93  14
94  2
