# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 18
# walls: 0
# cell dimensions: (6.31074, 6.31074, 6.31074)
# seed: 26
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 108
# min_T: 0.2
# fractional_sample_error after initialization: 0.00552329
# min_important_energy after initialization: 90

# histogram method: tmmc
# init_iter_limit: 32400000
# iterations: 32400000
# working moves: 307590688
# total moves: 583200000
# acceptance rate: 0.527419

# energy	samples
43  0
44  2439638
45  1323653
46  855635
47  591344
48  422817
49  310720
50  233617
51  179197
52  139567
53  110330
54  88167
55  71056
56  58126
57  47760
58  39636
59  33211
60  27898
61  23576
62  20114
63  17153
64  14698
65  12677
66  10973
67  9437
68  8191
69  7141
70  6250
71  5420
72  4769
73  4122
74  3543
75  3015
76  2572
77  1961
78  1450
79  1008
80  669
81  304
82  180
83  109
84  55
85  21
86  10
87  2
88  2
89  2
90  2
