# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 24
# walls: 0
# cell dimensions: (6.94586, 6.94586, 6.94586)
# seed: 26
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 0.0109562
# min_important_energy after initialization: 116

# histogram method: simple flat
# init_iter_limit: 57600000
# iterations: 57600000
# working moves: 673408351
# total moves: 1382400000
# acceptance rate: 0.48713

# energy	samples
58  0
59  3037631
60  1642740
61  1078373
62  763392
63  560374
64  421548
65  323983
66  253626
67  201528
68  162184
69  132124
70  108616
71  90254
72  75456
73  63545
74  53839
75  46084
76  39602
77  34240
78  29743
79  26056
80  22886
81  20085
82  17762
83  15742
84  14038
85  12603
86  11284
87  10094
88  9099
89  8202
90  7412
91  6762
92  6140
93  5604
94  5109
95  4661
96  4280
97  3892
98  3546
99  3247
100  2991
101  2681
102  2420
103  2125
104  1909
105  1652
106  1431
107  1209
108  1054
109  880
110  777
111  676
112  593
113  513
114  409
115  324
116  242
117  163
118  71
119  30
120  3
