# version: 0.0.0-273-g79ef90c-dirty
# well_width: 1.3
# ff: 0.3
# N: 20
# walls: 0
# cell dimensions: (6.53631, 6.53631, 6.53631)
# seed: 26
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 0.00427618
# min_important_energy after initialization: 95

# histogram method: oetmmc
# init_iter_limit: 40000000
# iterations: 40000000
# working moves: 433358241
# total moves: 800000000
# acceptance rate: 0.541698

# energy	samples
48  0
49  3857597
50  2068319
51  1326544
52  911580
53  649142
54  474296
55  354106
56  270026
57  209210
58  163806
59  130117
60  104151
61  84283
62  68998
63  56749
64  47006
65  39322
66  32989
67  27736
68  23330
69  19887
70  16965
71  14569
72  12591
73  10822
74  9410
75  8184
76  7134
77  6254
78  5463
79  4696
80  4127
81  3601
82  3084
83  2632
84  2176
85  1801
86  1362
87  1058
88  808
89  546
90  415
91  270
92  154
93  83
94  54
95  47
96  22
