# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 13
# walls: 0
# cell dimensions: (5.662, 5.662, 5.662)
# seed: 26
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.00784378
# min_important_energy after initialization: 58

# histogram method: simple flat
# init_iter_limit: 16900000
# iterations: 16900000
# working moves: 40931725
# total moves: 77591033
# acceptance rate: 0.527532

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0.0983814
33  0.334478
34  0.709126
35  1.21737
36  1.85372
37  2.61434
38  3.50067
39  4.49698
40  5.60669
41  6.83021
42  8.147
43  9.56182
44  11.0819
45  12.6932
46  14.3947
47  16.1721
48  18.0481
49  20.0052
50  22.0472
51  24.1869
52  26.3808
53  28.6464
54  31.0028
55  33.5091
56  36.2332
57  39.2664
58  42.8725
59  116.363
60  116.363
61  116.363
62  116.363
63  116.363
64  116.363
65  116.363
66  116.363
67  116.363
68  116.363
69  116.363
70  116.363
71  116.363
