# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 24
# walls: 0
# cell dimensions: (6.94586, 6.94586, 6.94586)
# seed: 26
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 0.00606422
# min_important_energy after initialization: 117

# histogram method: tmmc
# init_iter_limit: 57600000
# iterations: 57600000
# working moves: 694261038
# total moves: 1382400000
# acceptance rate: 0.502214

# min_important_energy: 117

# energy   counts
40  13
41  142
42  635
43  2576
44  9478
45  32027
46  92895
47  246229
48  596700
49  1305467
50  2592727
51  4700965
52  7738077
53  11606675
54  15901344
55  19919680
56  22915610
57  24131095
58  23363729
59  23341145
60  23314083
61  23311132
62  23322835
63  23264829
64  23225911
65  23269724
66  23303931
67  23340314
68  23360767
69  23405021
70  23426089
71  23440506
72  23440501
73  23428788
74  23434730
75  23444034
76  23464003
77  23463411
78  23451574
79  23385039
80  23349843
81  23297121
82  23261011
83  23177383
84  23153339
85  22958594
86  22950109
87  22818648
88  22801429
89  22657643
90  22617859
91  22438838
92  22232221
93  22214929
94  21856269
95  21699922
96  21384970
97  21227372
98  21117215
99  21073397
100  21036252
101  20933539
102  20760559
103  20751490
104  21133448
105  21003015
106  21067905
107  21030026
108  20799375
109  20362227
110  19775035
111  18301993
112  16288661
113  14478596
114  13497465
115  6334174
116  6486018
117  3407919
118  636089
119  33634
120  37
