# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 15
# walls: 0
# cell dimensions: (5.93863, 5.93863, 5.93863)
# seed: 26
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 84
# min_T: 0.2
# fractional_sample_error after initialization: 0.00506954
# min_important_energy after initialization: 72

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# init_iter_limit: 22500000
# iterations: 22500000
# working moves: 157068278
# total moves: 337500000
# acceptance rate: 0.465387

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0.0871106
38  0.29536
39  0.625699
40  1.06085
41  1.62322
42  2.30489
43  3.06337
44  3.91283
45  4.89392
46  5.93931
47  7.11513
48  8.37301
49  9.72262
50  11.1302
51  12.5894
52  14.1698
53  15.8441
54  17.5577
55  19.342
56  21.2544
57  23.3021
58  25.4585
59  27.6973
60  30.101
61  32.58
62  35.2338
63  37.9533
64  40.7154
65  43.4928
66  46.4393
67  49.6657
68  53.1617
69  56.9408
70  60.9925
71  65.6545
72  70.3287
73  75.3287
74  80.3287
75  85.3287
76  90.3287
77  95.3287
78  100.329
79  105.329
80  110.329
81  115.329
82  120.329
83  125.329
