# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 24
# walls: 0
# cell dimensions: (6.94586, 6.94586, 6.94586)
# seed: 26
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 0.00606422
# min_important_energy after initialization: 117

# histogram method: tmmc
# init_iter_limit: 57600000
# iterations: 57600000
# working moves: 694261038
# total moves: 1382400000
# acceptance rate: 0.502214

# energy	samples
58  0
59  3421205
60  1848412
61  1212979
62  857939
63  628804
64  473007
65  362618
66  283290
67  224815
68  180738
69  146893
70  120709
71  100010
72  83635
73  70402
74  59826
75  51148
76  44068
77  38103
78  33213
79  29010
80  25435
81  22325
82  19595
83  17370
84  15394
85  13742
86  12316
87  11033
88  9924
89  8923
90  8059
91  7279
92  6551
93  5927
94  5401
95  4922
96  4450
97  4068
98  3712
99  3346
100  3020
101  2688
102  2423
103  2166
104  1896
105  1645
106  1416
107  1177
108  992
109  857
110  747
111  635
112  546
113  460
114  385
115  298
116  211
117  136
118  56
119  10
120  1
