# version: 0.0.0-296-gced568d-dirty
# well_width: 1.3
# ff: 0.3
# N: 15
# walls: 0
# cell dimensions: (5.93863, 5.93863, 5.93863)
# seed: 26
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 84
# min_T: 0.2
# fractional_sample_error after initialization: 0.0104136
# min_important_energy after initialization: 74

# histogram method: Wang-Landau
# wl_factor: 1
# wl_fmod: 2
# wl_threshold: 0.0526316
# wl_cutoff: 1e-08
# init_iter_limit: 22500000
# iterations: 22500000
# working moves: 156815377
# total moves: 337500000
# acceptance rate: 0.464638

# min_important_energy: 74

# energy   counts
23  17
24  102
25  872
26  4831
27  21018
28  76710
29  243218
30  642254
31  1445933
32  2752067
33  4503411
34  6347508
35  7769202
36  8284452
37  8273450
38  8247924
39  8191571
40  8282095
41  8288087
42  8290363
43  8292443
44  8346086
45  8404060
46  8408624
47  8401780
48  8449648
49  8406007
50  8439315
51  8420070
52  8351670
53  8339165
54  8284531
55  8236273
56  8250356
57  8363252
58  8413869
59  8518838
60  8718796
61  8739261
62  8483221
63  8225624
64  8025839
65  7939550
66  7916822
67  7929435
68  8073776
69  8181445
70  7972560
71  7661612
72  5503988
73  5284840
74  4852159
