# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 21
# walls: 0
# cell dimensions: (6.64348, 6.64348, 6.64348)
# seed: 26
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 0.00366996
# min_important_energy after initialization: 102

# histogram method: tmmc
# init_iter_limit: 44100000
# iterations: 44100000
# working moves: 441333476
# total moves: 926100000
# acceptance rate: 0.476551

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0
43  0
44  0
45  0
46  0
47  0
48  0
49  0
50  0
51  0.0339462
52  0.164247
53  0.387581
54  0.70338
55  1.10927
56  1.60188
57  2.17929
58  2.83802
59  3.57865
60  4.39508
61  5.28998
62  6.2555
63  7.29087
64  8.39636
65  9.5711
66  10.808
67  12.1095
68  13.468
69  14.8905
70  16.3709
71  17.9037
72  19.4924
73  21.1369
74  22.8278
75  24.5794
76  26.3774
77  28.2204
78  30.1204
79  32.0808
80  34.0922
81  36.1587
82  38.2909
83  40.4608
84  42.6915
85  44.9099
86  47.2512
87  49.5763
88  51.9724
89  54.3709
90  56.6853
91  59.0411
92  61.3542
93  63.4542
94  65.9275
95  67.9819
96  70.4176
97  73.0128
98  75.682
99  78.3784
100  80.8332
101  84.4636
102  88.6525
103  93.6525
104  98.6525
105  103.653
106  108.653
107  113.653
108  118.653
109  123.653
110  128.653
111  133.653
112  138.653
113  143.653
114  148.653
115  153.653
116  158.653
117  163.653
118  168.653
119  173.653
