# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 22
# walls: 0
# cell dimensions: (6.7473, 6.7473, 6.7473)
# seed: 26
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 0.0162097
# min_important_energy after initialization: 109

# histogram method: simple flat
# init_iter_limit: 48400000
# iterations: 48400000
# working moves: 497464231
# total moves: 1064800000
# acceptance rate: 0.46719

# energy	samples
53  0
54  2464267
55  1334215
56  872099
57  613209
58  446928
59  333520
60  254542
61  197868
62  156292
63  125128
64  101253
65  82804
66  68263
67  56562
68  47515
69  40041
70  33919
71  28869
72  24794
73  21240
74  18391
75  15980
76  14065
77  12341
78  10860
79  9615
80  8506
81  7502
82  6665
83  5970
84  5361
85  4771
86  4291
87  3872
88  3501
89  3174
90  2891
91  2587
92  2305
93  2021
94  1784
95  1521
96  1276
97  1057
98  857
99  714
100  584
101  487
102  406
103  347
104  288
105  235
106  171
107  127
108  114
109  85
110  77
