# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 24
# walls: 0
# cell dimensions: (6.94586, 6.94586, 6.94586)
# seed: 25
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 0.00923047
# min_important_energy after initialization: 116

# histogram method: simple flat
# init_iter_limit: 57600000
# iterations: 57600000
# working moves: 664079371
# total moves: 1382400000
# acceptance rate: 0.480381

# energy	samples
57  0
58  3094772
59  1687870
60  1113124
61  789545
62  581095
63  438469
64  337702
65  264318
66  210174
67  169459
68  138032
69  113484
70  94117
71  78813
72  66417
73  56541
74  48328
75  41592
76  35964
77  31283
78  27335
79  23834
80  20945
81  18573
82  16440
83  14635
84  13095
85  11754
86  10578
87  9470
88  8525
89  7703
90  6983
91  6326
92  5755
93  5260
94  4809
95  4408
96  4040
97  3692
98  3375
99  3060
100  2766
101  2515
102  2255
103  2027
104  1795
105  1583
106  1373
107  1197
108  1053
109  880
110  768
111  678
112  584
113  505
114  427
115  328
116  260
117  179
118  79
119  23
120  2
