# version: 0.0.0-275-g22b78b0-dirty
# well_width: 1.3
# ff: 0.3
# N: 22
# walls: 0
# cell dimensions: (6.7473, 6.7473, 6.7473)
# seed: 25
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 0.00567374
# min_important_energy after initialization: 109

# histogram method: oetmmc
# init_iter_limit: 48400000
# iterations: 48400000
# working moves: 509854541
# total moves: 1064800000
# acceptance rate: 0.478827

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0
43  0
44  0
45  0
46  0
47  0
48  0
49  0
50  0
51  0
52  0
53  0
54  0.0702928
55  0.232887
56  0.483055
57  0.820782
58  1.24409
59  1.74822
60  2.33349
61  2.99504
62  3.73421
63  4.54564
64  5.43383
65  6.38929
66  7.41021
67  8.5005
68  9.64983
69  10.8623
70  12.1302
71  13.4574
72  14.8288
73  16.2645
74  17.7436
75  19.28
76  20.8506
77  22.4768
78  24.1619
79  25.8878
80  27.6468
81  29.4445
82  31.3325
83  33.2564
84  35.1498
85  36.8948
86  39.2151
87  41.2493
88  43.4093
89  45.5789
90  47.8025
91  50.0261
92  52.2575
93  53.874
94  56.7388
95  58.9536
96  61.4112
97  63.8855
98  65.9646
99  68.5006
100  70.9599
101  73.2476
102  76.182
103  79.7143
104  82.5713
105  85.5254
106  88.1512
107  91.1911
108  95.9065
109  100.482
110  105.482
111  110.482
112  115.482
113  120.482
114  125.482
115  130.482
116  135.482
117  140.482
118  145.482
119  150.482
120  155.482
121  160.482
122  165.482
123  170.482
124  175.482
125  180.482
126  185.482
127  190.482
128  195.482
129  200.482
130  205.482
131  210.482
