# version: 0.0.0-273-g79ef90c-dirty
# well_width: 1.3
# ff: 0.3
# N: 16
# walls: 0
# cell dimensions: (6.06777, 6.06777, 6.06777)
# seed: 1
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 0.00904537
# min_important_energy after initialization: 77

# histogram method: oetmmc
# init_iter_limit: 25600000
# iterations: 25600000
# working moves: 227091420
# total moves: 409600000
# acceptance rate: 0.554422

# energy	samples
38  0
39  2581994
40  1399172
41  882530
42  590936
43  410029
44  291815
45  212772
46  158345
47  120244
48  92553
49  72301
50  57071
51  45475
52  36668
53  29792
54  24360
55  20083
56  16673
57  13987
58  11635
59  9711
60  8226
61  6920
62  5802
63  4958
64  4225
65  3572
66  2941
67  2253
68  1734
69  1405
70  1101
71  844
72  434
73  167
74  29
75  1
76  1
77  1
78  1
79  1
