# version: 0.0.0-135-ga62a855-dirty
# well_width: 1.3
# ff: 0.3
# N: 21
# walls: 0
# cell dimensions: (6.64348, 6.64348, 6.64348)
# seed: 1
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 0.0101187
# min_important_energy after initialization: 102

# histogram method: simple flat
# init_iter_limit: 44100000
# iterations: 44100000
# working moves: 449872780
# total moves: 926100000
# acceptance rate: 0.485771

# min_important_energy: 102

# energy   counts
34  2
35  79
36  370
37  1616
38  6918
39  25053
40  79978
41  222301
42  558188
43  1253852
44  2522866
45  4531888
46  7287970
47  10554395
48  13764058
49  16193208
50  17226078
51  16615271
52  16589488
53  16557538
54  16671963
55  16695325
56  16782660
57  16858462
58  16876359
59  16874258
60  16940441
61  17102294
62  17263651
63  17313754
64  17278167
65  17138746
66  17024832
67  17009568
68  16910666
69  16715075
70  16482231
71  16270268
72  16067790
73  15834079
74  15738265
75  15911124
76  16011321
77  16134790
78  16337780
79  16602830
80  16832833
81  17117735
82  17096031
83  17436017
84  17377578
85  17286532
86  17033633
87  16417366
88  15732855
89  15074196
90  14566611
91  14466201
92  14615672
93  14727580
94  15284428
95  15878268
96  16295480
97  16431059
98  16494293
99  15992966
100  16110761
101  15882762
102  15100645
103  10682
