# version: 0.0.0-180-gcbcf83e-dirty
# well_width: 1.3
# ff: 0.3
# N: 20
# walls: 0
# cell dimensions: (6.53631, 6.53631, 6.53631)
# seed: 1
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 0.00440887
# min_important_energy after initialization: 95

# histogram method: tmmc
# init_iter_limit: 40000000
# iterations: 40000000
# working moves: 414842329
# total moves: 800000000
# acceptance rate: 0.518553

# energy	samples
48  0
49  2852586
50  1546783
51  1007498
52  703166
53  509192
54  377732
55  286462
56  221681
57  173807
58  138391
59  110984
60  90209
61  74003
62  61336
63  51268
64  43088
65  36517
66  31061
67  26613
68  22854
69  19641
70  16964
71  14627
72  12653
73  11009
74  9646
75  8460
76  7428
77  6521
78  5759
79  5041
80  4453
81  3911
82  3369
83  2840
84  2355
85  1912
86  1514
87  1162
88  883
89  652
90  463
91  306
92  184
93  110
94  79
95  77
96  30
97  2
