# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 23
# walls: 0
# cell dimensions: (6.84802, 6.84802, 6.84802)
# seed: 21
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 0.0120809
# min_important_energy after initialization: 114

# histogram method: simple flat
# init_iter_limit: 52900000
# iterations: 52900000
# working moves: 577802665
# total moves: 1216700000
# acceptance rate: 0.474893

# energy	samples
55  0
56  2761777
57  1502999
58  987187
59  698498
60  512295
61  385518
62  295347
63  230615
64  182731
65  146952
66  119176
67  97863
68  81254
69  67848
70  57023
71  48448
72  41194
73  35314
74  30449
75  26437
76  23003
77  20133
78  17685
79  15623
80  13827
81  12227
82  10863
83  9684
84  8670
85  7743
86  6938
87  6295
88  5677
89  5133
90  4669
91  4245
92  3857
93  3520
94  3198
95  2910
96  2633
97  2380
98  2116
99  1874
100  1609
101  1371
102  1165
103  953
104  792
105  675
106  565
107  474
108  402
109  323
110  242
111  200
112  166
113  132
114  115
115  74
116  47
117  1
