# version: 0.0.0-211-g3ba4c9d-dirty
# well_width: 1.3
# ff: 0.3
# N: 13
# walls: 0
# cell dimensions: (5.662, 5.662, 5.662)
# seed: 21
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.00754406
# min_important_energy after initialization: 58

# histogram method: simple flat
# init_iter_limit: 16900000
# iterations: 16900000
# working moves: 40569382
# total moves: 77591033
# acceptance rate: 0.522862

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0.0971053
33  0.337275
34  0.718879
35  1.23241
36  1.87158
37  2.64202
38  3.52559
39  4.5184
40  5.63247
41  6.84371
42  8.16192
43  9.57695
44  11.0957
45  12.7039
46  14.4078
47  16.2002
48  18.0891
49  20.0581
50  22.1139
51  24.23
52  26.4148
53  28.6563
54  30.9897
55  33.457
56  36.133
57  39.1168
58  42.7223
59  105.02
60  110.02
61  115.02
62  120.02
63  125.02
64  130.02
65  135.02
66  140.02
67  145.02
68  150.02
69  155.02
70  160.02
71  165.02
