# version: 0.0.0-227-g1ae6e13-dirty
# well_width: 1.3
# ff: 0.3
# N: 12
# walls: 0
# cell dimensions: (4.44366, 4.44366, 8.48528)
# seed: 21
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.00504495
# min_important_energy after initialization: 45

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# init_iter_limit: 14400000
# iterations: 14400000
# working moves: 98179764
# total moves: 172800000
# acceptance rate: 0.56817

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0.233707
28  0.684612
29  1.3551
30  2.25074
31  3.35422
32  4.66725
33  6.17366
34  7.83133
35  9.63166
36  11.5319
37  13.5177
38  15.59
39  17.7364
40  19.9729
41  22.3232
42  24.8101
43  27.4528
44  30.2608
45  33.3145
46  38.3145
47  43.3145
48  48.3145
49  53.3145
50  58.3145
51  63.3145
52  68.3145
53  73.3145
54  78.3145
55  83.3145
56  88.3145
57  93.3145
58  98.3145
59  103.314
60  108.314
61  113.314
62  118.314
63  123.314
64  128.314
65  133.314
66  138.314
67  143.314
68  148.314
69  153.314
70  158.314
71  163.314
