# version: 0.0.0-211-g3ba4c9d-dirty
# well_width: 1.3
# ff: 0.3
# N: 12
# walls: 0
# cell dimensions: (4.44366, 4.44366, 8.48528)
# seed: 21
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.0153639
# min_important_energy after initialization: 45

# histogram method: tmmc
# init_iter_limit: 14400000
# iterations: 14400000
# working moves: 95213449
# total moves: 172800000
# acceptance rate: 0.551004

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0.235167
28  0.687787
29  1.35729
30  2.25061
31  3.35687
32  4.67364
33  6.18076
34  7.85341
35  9.66155
36  11.5683
37  13.5556
38  15.6312
39  17.779
40  20.0248
41  22.369
42  24.8084
43  27.3876
44  30.136
45  33.1201
46  38.1201
47  43.1201
48  48.1201
49  53.1201
50  58.1201
51  63.1201
52  68.1201
53  73.1201
54  78.1201
55  83.1201
56  88.1201
57  93.1201
58  98.1201
59  103.12
60  108.12
61  113.12
62  118.12
63  123.12
64  128.12
65  133.12
66  138.12
67  143.12
68  148.12
69  153.12
70  158.12
71  163.12
