# version: 0.0.0-211-g3ba4c9d-dirty
# well_width: 1.3
# ff: 0.3
# N: 25
# walls: 0
# cell dimensions: (7.04102, 7.04102, 7.04102)
# seed: 21
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 0.00450763
# min_important_energy after initialization: 123

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# init_iter_limit: 62500000
# iterations: 62500000
# working moves: 775038681
# total moves: 1562500000
# acceptance rate: 0.496025

# energy	samples
60  0
61  3631292
62  1971341
63  1296931
64  920894
65  678760
66  512444
67  394294
68  308688
69  244844
70  197335
71  160697
72  132829
73  110245
74  92585
75  78257
76  66655
77  57177
78  49198
79  42745
80  37439
81  32864
82  28983
83  25727
84  22910
85  20550
86  18414
87  16612
88  15001
89  13546
90  12306
91  11133
92  10153
93  9297
94  8556
95  7847
96  7249
97  6675
98  6135
99  5658
100  5225
101  4819
102  4456
103  4081
104  3735
105  3404
106  3070
107  2713
108  2379
109  2068
110  1798
111  1517
112  1285
113  1102
114  942
115  799
116  683
117  580
118  491
119  396
120  337
121  281
122  221
123  162
124  102
125  26
