# version: 0.0.0-211-g3ba4c9d-dirty
# well_width: 1.3
# ff: 0.3
# N: 22
# walls: 0
# cell dimensions: (6.7473, 6.7473, 6.7473)
# seed: 21
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 0.00630024
# min_important_energy after initialization: 109

# histogram method: tmmc
# init_iter_limit: 48400000
# iterations: 48400000
# working moves: 539861992
# total moves: 1064800000
# acceptance rate: 0.507008

# energy	samples
52  0
53  3175595
54  1739192
55  1144579
56  808762
57  591611
58  443021
59  339312
60  264342
61  209298
62  167644
63  136186
64  111565
65  92168
66  76870
67  64608
68  54722
69  46417
70  39623
71  34038
72  29386
73  25441
74  22221
75  19423
76  17004
77  14981
78  13188
79  11696
80  10383
81  9263
82  8256
83  7390
84  6558
85  5875
86  5234
87  4649
88  4204
89  3769
90  3388
91  3012
92  2696
93  2354
94  2019
95  1742
96  1464
97  1178
98  948
99  763
100  648
101  552
102  446
103  363
104  251
105  187
106  132
107  107
108  79
109  46
110  5
