# version: 0.0.0-211-g3ba4c9d-dirty
# well_width: 1.3
# ff: 0.3
# N: 22
# walls: 0
# cell dimensions: (6.7473, 6.7473, 6.7473)
# seed: 21
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 0.0110391
# min_important_energy after initialization: 108

# histogram method: simple flat
# init_iter_limit: 48400000
# iterations: 48400000
# working moves: 494531266
# total moves: 1064800000
# acceptance rate: 0.464436

# energy	samples
52  0
53  2561672
54  1401652
55  922326
56  651308
57  476568
58  356583
59  272366
60  211919
61  167167
62  133608
63  108431
64  88701
65  73099
66  60974
67  51299
68  43250
69  36809
70  31340
71  26939
72  23299
73  20146
74  17562
75  15419
76  13553
77  11929
78  10556
79  9343
80  8239
81  7344
82  6521
83  5845
84  5288
85  4760
86  4283
87  3887
88  3485
89  3130
90  2841
91  2543
92  2243
93  1954
94  1703
95  1442
96  1228
97  1018
98  842
99  698
100  588
101  495
102  402
103  335
104  288
105  224
106  169
107  128
108  120
109  82
110  71
