# version: 0.0.0-211-g3ba4c9d-dirty
# well_width: 1.3
# ff: 0.3
# N: 14
# walls: 0
# cell dimensions: (5.80361, 5.80361, 5.80361)
# seed: 21
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 84
# min_T: 0.2
# fractional_sample_error after initialization: 0.00665318
# min_important_energy after initialization: 65

# histogram method: tmmc
# init_iter_limit: 19600000
# iterations: 19600000
# working moves: 139381533
# total moves: 274400000
# acceptance rate: 0.50795

# min_important_energy: 65

# energy   counts
21  18
22  197
23  1054
24  6570
25  29190
26  109257
27  334768
28  868941
29  1857215
30  3375309
31  5224953
32  6917301
33  7932226
34  7887177
35  7903590
36  7900627
37  7940730
38  7926014
39  7942626
40  7962757
41  7994924
42  7986039
43  7952287
44  7939137
45  7964138
46  7957210
47  7966811
48  8026589
49  7995931
50  8022167
51  8038886
52  7988010
53  7985791
54  7905206
55  7891248
56  7878573
57  7763961
58  7861160
59  7734093
60  7290626
61  7564269
62  7087917
63  6741332
64  4375662
65  5187375
66  3180138
