# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 26
# walls: 0
# cell dimensions: (7.13368, 7.13368, 7.13368)
# seed: 21
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 156
# min_T: 0.2
# fractional_sample_error after initialization: 0.00263006
# min_important_energy after initialization: 127

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# init_iter_limit: 67600000
# iterations: 67600000
# working moves: 762832665
# total moves: 1757600000
# acceptance rate: 0.434019

# energy	samples
61  0
62  2947429
63  1655551
64  1108904
65  799999
66  598348
67  456210
68  354343
69  279915
70  223945
71  181794
72  149221
73  123678
74  103704
75  87583
76  74367
77  63502
78  54536
79  47170
80  40971
81  35757
82  31435
83  27677
84  24514
85  21737
86  19325
87  17227
88  15390
89  13833
90  12469
91  11268
92  10188
93  9231
94  8347
95  7611
96  6950
97  6372
98  5856
99  5367
100  4978
101  4583
102  4239
103  3903
104  3585
105  3326
106  3095
107  2832
108  2622
109  2411
110  2200
111  2041
112  1849
113  1670
114  1516
115  1366
116  1249
117  1120
118  1002
119  897
120  804
121  723
122  662
123  583
124  506
125  427
126  360
127  289
128  222
129  150
130  83
131  52
132  40
