# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 26
# walls: 0
# cell dimensions: (7.13368, 7.13368, 7.13368)
# seed: 21
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 156
# min_T: 0.2
# fractional_sample_error after initialization: 0.00936665
# min_important_energy after initialization: 129

# histogram method: simple flat
# init_iter_limit: 67600000
# iterations: 67600000
# working moves: 797335435
# total moves: 1757600000
# acceptance rate: 0.45365

# energy	samples
61  0
62  3401486
63  1907897
64  1274801
65  916402
66  682236
67  520148
68  404049
69  319019
70  255293
71  207140
72  169631
73  140382
74  117171
75  98845
76  83896
77  71707
78  61581
79  53313
80  46290
81  40369
82  35491
83  31205
84  27586
85  24615
86  21949
87  19637
88  17603
89  15808
90  14170
91  12773
92  11533
93  10432
94  9496
95  8614
96  7845
97  7112
98  6486
99  5935
100  5437
101  5008
102  4612
103  4252
104  3916
105  3592
106  3304
107  3075
108  2838
109  2597
110  2373
111  2171
112  1977
113  1799
114  1620
115  1473
116  1321
117  1193
118  1065
119  956
120  851
121  753
122  641
123  556
124  479
125  403
126  331
127  257
128  183
129  124
130  71
131  58
132  46
