# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 17
# walls: 0
# cell dimensions: (6.19164, 6.19164, 6.19164)
# seed: 10
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 0.0130183
# min_important_energy after initialization: 80

# histogram method: simple flat
# init_iter_limit: 28900000
# iterations: 28900000
# working moves: 120160183
# total moves: 243519254
# acceptance rate: 0.493432

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0.0748717
43  0.265091
44  0.562933
45  0.966919
46  1.47906
47  2.09324
48  2.80296
49  3.60787
50  4.50096
51  5.48638
52  6.55405
53  7.70644
54  8.93977
55  10.2476
56  11.6418
57  13.1078
58  14.6477
59  16.2698
60  17.9664
61  19.7304
62  21.581
63  23.5148
64  25.5443
65  27.6606
66  29.881
67  32.2268
68  34.6845
69  37.2808
70  40.0195
71  42.8976
72  45.9444
73  49.1392
74  52.5104
75  56.014
76  59.5515
77  63.1082
78  66.8067
79  70.9047
80  75.9345
81  80.9345
82  85.9345
83  90.9345
84  95.9345
85  100.935
86  105.935
87  110.935
88  115.935
89  120.935
90  125.935
91  130.935
92  135.935
93  140.935
94  145.935
95  150.935
