# version: 0.0.0-181-gc332745-dirty
# well_width: 1.3
# ff: 0.3
# N: 16
# walls: 0
# cell dimensions: (6.06777, 6.06777, 6.06777)
# seed: 8
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 0.0187447
# min_important_energy after initialization: 75

# histogram method: tmmc
# init_iter_limit: 25600000
# iterations: 25600000
# working moves: 197086225
# total moves: 409600000
# acceptance rate: 0.481168

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0.00373464
40  0.129479
41  0.373762
42  0.732547
43  1.20201
44  1.77648
45  2.45513
46  3.23304
47  4.10872
48  5.07759
49  6.13852
50  7.28494
51  8.52135
52  9.84148
53  11.2396
54  12.72
55  14.2838
56  15.9296
57  17.6578
58  19.4688
59  21.3733
60  23.3717
61  25.4732
62  27.6834
63  30.0125
64  32.4832
65  35.0402
66  37.8143
67  40.6778
68  43.3812
69  46.7285
70  50.2047
71  52.4869
72  55.8902
73  59.6062
74  61.2375
75  61.8179
76  66.8179
77  71.8179
78  76.8179
79  81.8179
80  86.8179
81  91.8179
82  96.8179
83  101.818
84  106.818
85  111.818
86  116.818
87  121.818
88  126.818
89  131.818
90  136.818
91  141.818
92  146.818
93  151.818
94  156.818
95  161.818
