# version: 0.0.0-181-gc332745-dirty
# well_width: 1.3
# ff: 0.3
# N: 13
# walls: 0
# cell dimensions: (5.662, 5.662, 5.662)
# seed: 8
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.00447722
# min_important_energy after initialization: 58

# histogram method: tmmc
# init_iter_limit: 16900000
# iterations: 16900000
# working moves: 116893266
# total moves: 219700000
# acceptance rate: 0.532059

# min_important_energy: 58

# energy   counts
19  22
20  230
21  1917
22  9955
23  44350
24  159214
25  471906
26  1153611
27  2356590
28  4030683
29  5819194
30  7161013
31  7557333
32  7561178
33  7588554
34  7579655
35  7610265
36  7634915
37  7625941
38  7656250
39  7629861
40  7615702
41  7601080
42  7510190
43  7493183
44  7468983
45  7418881
46  7400252
47  7332171
48  7242995
49  7230091
50  7125534
51  7023248
52  6554557
53  6398497
54  6438350
55  6190781
56  5957898
57  5335807
58  4709163
