# version: 0.0.0-180-gcbcf83e-dirty
# well_width: 1.3
# ff: 0.3
# N: 17
# walls: 0
# cell dimensions: (6.19164, 6.19164, 6.19164)
# seed: 8
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 0.00770987
# min_important_energy after initialization: 80

# histogram method: oetmmc
# init_iter_limit: 28900000
# iterations: 28900000
# working moves: 233798119
# total moves: 491300000
# acceptance rate: 0.475876

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0.0388021
43  0.216946
44  0.514546
45  0.912953
46  1.41742
47  2.02133
48  2.71974
49  3.51186
50  4.39261
51  5.36939
52  6.43115
53  7.5761
54  8.79501
55  10.1071
56  11.4934
57  12.9292
58  14.461
59  16.1103
60  17.7851
61  19.5228
62  21.3505
63  23.1827
64  25.292
65  27.0091
66  29.4857
67  32.0296
68  34.2092
69  36.3022
70  39.4728
71  41.324
72  44.9364
73  47.0792
74  50.1816
75  53.2935
76  56.167
77  60.6551
78  63.6741
79  63.4322
80  69.3971
81  74.3971
82  79.3971
83  84.3971
84  89.3971
85  94.3971
86  99.3971
87  104.397
88  109.397
89  114.397
90  119.397
91  124.397
92  129.397
93  134.397
94  139.397
95  144.397
