# version: 0.0.0-176-g06e7d48-dirty
# well_width: 1.3
# ff: 0.3
# N: 23
# walls: 0
# cell dimensions: (6.84802, 6.84802, 6.84802)
# seed: 8
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 0.0123487
# min_important_energy after initialization: 110

# histogram method: simple flat
# init_iter_limit: 52900000
# iterations: 52900000
# working moves: 572312247
# total moves: 1216700000
# acceptance rate: 0.470381

# energy	samples
56  0
57  2664719
58  1433744
59  935977
60  658531
61  481487
62  360886
63  276345
64  215618
65  170403
66  136339
67  110507
68  90416
69  74668
70  62251
71  52321
72  44174
73  37618
74  32106
75  27593
76  23931
77  20806
78  18132
79  15903
80  14012
81  12404
82  10982
83  9779
84  8723
85  7809
86  6999
87  6276
88  5603
89  5074
90  4592
91  4173
92  3794
93  3419
94  3110
95  2802
96  2519
97  2245
98  1965
99  1726
100  1508
101  1309
102  1119
103  956
104  805
105  675
106  568
107  469
108  383
109  295
110  223
111  179
112  152
113  122
114  113
115  83
116  70
117  3
