# version: 0.0.0-180-gcbcf83e-dirty
# well_width: 1.3
# ff: 0.3
# N: 26
# walls: 0
# cell dimensions: (7.13368, 7.13368, 7.13368)
# seed: 8
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 156
# min_T: 0.2
# fractional_sample_error after initialization: 0.00692198
# min_important_energy after initialization: 128

# histogram method: tmmc
# init_iter_limit: 67600000
# iterations: 67600000
# working moves: 890103417
# total moves: 1757600000
# acceptance rate: 0.506431

# energy	samples
61  0
62  4464626
63  2501830
64  1671162
65  1200830
66  893707
67  680115
68  527978
69  415820
70  332454
71  269954
72  221401
73  183269
74  153108
75  128736
76  109262
77  93351
78  80068
79  69280
80  60385
81  52795
82  46225
83  40649
84  35929
85  31864
86  28341
87  25298
88  22723
89  20343
90  18398
91  16583
92  14978
93  13559
94  12286
95  11156
96  10112
97  9213
98  8415
99  7708
100  7101
101  6510
102  5987
103  5513
104  5095
105  4658
106  4256
107  3919
108  3555
109  3243
110  2952
111  2689
112  2438
113  2194
114  1972
115  1748
116  1564
117  1385
118  1237
119  1112
120  972
121  858
122  712
123  540
124  432
125  317
126  215
127  124
128  58
129  12
130  5
131  3
