# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 11
# walls: 0
# cell dimensions: (4.25448, 4.25448, 8.48528)
# seed: 11
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 60
# min_T: 0.2
# fractional_sample_error after initialization: 0.0186265
# min_important_energy after initialization: 43

# histogram method: tmmc
# init_iter_limit: 12100000
# iterations: 12100000
# working moves: 69907622
# total moves: 133100000
# acceptance rate: 0.525226

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0.0758667
24  0.406151
25  1.00793
26  1.87948
27  3.02296
28  4.42645
29  6.05316
30  7.8484
31  9.76867
32  11.7586
33  13.8477
34  16.055
35  18.3905
36  20.8722
37  23.4514
38  26.2264
39  29.2498
40  32.4345
41  35.9534
42  39.7812
43  43.1414
44  48.1414
45  53.1414
46  58.1414
47  63.1414
48  68.1414
49  73.1414
50  78.1414
51  83.1414
52  88.1414
53  93.1414
54  98.1414
55  103.141
56  108.141
57  113.141
58  118.141
59  123.141
