# version: 0.0.0-275-g22b78b0-dirty
# well_width: 1.3
# ff: 0.3
# N: 27
# walls: 0
# cell dimensions: (7.22399, 7.22399, 7.22399)
# seed: 11
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 156
# min_T: 0.2
# fractional_sample_error after initialization: 0.00522843
# min_important_energy after initialization: 132

# histogram method: oetmmc
# init_iter_limit: 72900000
# iterations: 72900000
# working moves: 1065231806
# total moves: 1968300000
# acceptance rate: 0.541194

# energy	samples
65  0
66  6762254
67  3649060
68  2395262
69  1696669
70  1248454
71  941073
72  722983
73  565333
74  448409
75  359690
76  291895
77  239592
78  198221
79  165453
80  139055
81  117463
82  99823
83  85316
84  73500
85  63732
86  55327
87  48311
88  42426
89  37229
90  32904
91  29107
92  25777
93  22989
94  20507
95  18385
96  16532
97  14861
98  13339
99  12030
100  10937
101  9889
102  9000
103  8162
104  7489
105  6837
106  6227
107  5675
108  5217
109  4775
110  4395
111  4000
112  3636
113  3336
114  3028
115  2661
116  2382
117  2119
118  1935
119  1742
120  1566
121  1372
122  1065
123  866
124  681
125  528
126  413
127  259
128  151
129  104
130  68
131  49
132  29
133  4
