# version: 0.0.0-227-g1ae6e13-dirty
# well_width: 1.3
# ff: 0.3
# N: 12
# walls: 0
# cell dimensions: (4.44366, 4.44366, 8.48528)
# seed: 11
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.00498381
# min_important_energy after initialization: 45

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# init_iter_limit: 14400000
# iterations: 14400000
# working moves: 97560314
# total moves: 172800000
# acceptance rate: 0.564585

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0.0275937
27  0.268252
28  0.723959
29  1.3997
30  2.29428
31  3.40281
32  4.71657
33  6.21444
34  7.8861
35  9.68664
36  11.5907
37  13.5826
38  15.6554
39  17.8153
40  20.0699
41  22.4172
42  24.8795
43  27.5102
44  30.3214
45  33.3793
46  38.3793
47  43.3793
48  48.3793
49  53.3793
50  58.3793
51  63.3793
52  68.3793
53  73.3793
54  78.3793
55  83.3793
56  88.3793
57  93.3793
58  98.3793
59  103.379
60  108.379
61  113.379
62  118.379
63  123.379
64  128.379
65  133.379
66  138.379
67  143.379
68  148.379
69  153.379
70  158.379
71  163.379
