# version: 0.0.0-198-gb6a8735-dirty
# well_width: 1.3
# ff: 0.3
# N: 15
# walls: 0
# cell dimensions: (5.93863, 5.93863, 5.93863)
# seed: 9
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 84
# min_T: 0.2
# fractional_sample_error after initialization: 0.00814703
# min_important_energy after initialization: 72

# histogram method: tmmc
# init_iter_limit: 22500000
# iterations: 22500000
# working moves: 157314492
# total moves: 337500000
# acceptance rate: 0.466117

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0.0676696
38  0.260788
39  0.577864
40  1.01106
41  1.55866
42  2.21603
43  2.98164
44  3.84747
45  4.81096
46  5.8718
47  7.02199
48  8.26348
49  9.59022
50  11.0068
51  12.5001
52  14.084
53  15.748
54  17.5035
55  19.3486
56  21.2807
57  23.3251
58  25.4661
59  27.7066
60  30.0322
61  32.4773
62  35.0433
63  37.6651
64  40.3532
65  43.305
66  46.3587
67  49.427
68  52.0152
69  54.3618
70  54.9649
71  59.8892
72  63.8968
73  68.8968
74  73.8968
75  78.8968
76  83.8968
77  88.8968
78  93.8968
79  98.8968
80  103.897
81  108.897
82  113.897
83  118.897
