# version: 0.0.0-198-gb6a8735-dirty
# well_width: 1.3
# ff: 0.3
# N: 22
# walls: 0
# cell dimensions: (6.7473, 6.7473, 6.7473)
# seed: 9
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 0.00677548
# min_important_energy after initialization: 109

# histogram method: tmmc
# init_iter_limit: 48400000
# iterations: 48400000
# working moves: 554678510
# total moves: 1064800000
# acceptance rate: 0.520923

# energy	samples
53  0
54  3320340
55  1796682
56  1173844
57  826281
58  602356
59  450638
60  343980
61  267667
62  211266
63  169198
64  136765
65  111775
66  92264
67  76689
68  64159
69  54219
70  46015
71  39438
72  33863
73  29209
74  25240
75  22065
76  19309
77  16925
78  14857
79  13116
80  11600
81  10236
82  9091
83  8116
84  7214
85  6465
86  5794
87  5181
88  4659
89  4181
90  3753
91  3319
92  2933
93  2559
94  2174
95  1823
96  1401
97  1103
98  871
99  718
100  589
101  486
102  388
103  301
104  220
105  107
106  80
107  56
108  42
109  16
110  2
