# version: 0.0.0-227-g1ae6e13-dirty
# well_width: 1.3
# ff: 0.3
# N: 21
# walls: 0
# cell dimensions: (6.64348, 6.64348, 6.64348)
# seed: 9
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 0.00422953
# min_important_energy after initialization: 102

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# init_iter_limit: 44100000
# iterations: 44100000
# working moves: 457534984
# total moves: 926100000
# acceptance rate: 0.494045

# energy	samples
50  0
51  2746524
52  1499154
53  980526
54  687948
55  500711
56  373260
57  284125
58  220128
59  172953
60  138073
61  111590
62  91145
63  74759
64  62208
65  51980
66  43800
67  37070
68  31651
69  27027
70  23190
71  20065
72  17369
73  15065
74  13157
75  11549
76  10102
77  8918
78  7892
79  7037
80  6228
81  5535
82  4896
83  4335
84  3874
85  3438
86  3025
87  2631
88  2276
89  1943
90  1624
91  1344
92  1099
93  885
94  674
95  521
96  417
97  320
98  250
99  192
100  162
101  120
102  95
103  3
