# version: 0.0.0-180-gcbcf83e-dirty
# well_width: 1.3
# ff: 0.3
# N: 22
# walls: 0
# cell dimensions: (6.7473, 6.7473, 6.7473)
# seed: 9
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 0.0116674
# min_important_energy after initialization: 108

# histogram method: simple flat
# init_iter_limit: 48400000
# iterations: 48400000
# working moves: 474293404
# total moves: 1064800000
# acceptance rate: 0.44543

# energy	samples
53  0
54  2145692
55  1160509
56  759071
57  532611
58  387573
59  289736
60  221577
61  172601
62  136503
63  109251
64  88606
65  72700
66  60020
67  49947
68  41792
69  35335
70  30024
71  25653
72  22101
73  19067
74  16560
75  14420
76  12583
77  11038
78  9723
79  8524
80  7595
81  6750
82  5998
83  5337
84  4764
85  4242
86  3840
87  3465
88  3129
89  2809
90  2540
91  2276
92  2003
93  1756
94  1528
95  1309
96  1119
97  936
98  780
99  638
100  527
101  456
102  397
103  336
104  293
105  230
106  182
107  141
108  126
109  94
110  80
