# version: 0.0.0-198-gb6a8735-dirty
# well_width: 1.3
# ff: 0.3
# N: 26
# walls: 0
# cell dimensions: (7.13368, 7.13368, 7.13368)
# seed: 9
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 156
# min_T: 0.2
# fractional_sample_error after initialization: 0.00503316
# min_important_energy after initialization: 130

# histogram method: tmmc
# init_iter_limit: 67600000
# iterations: 67600000
# working moves: 894699986
# total moves: 1757600000
# acceptance rate: 0.509046

# energy	samples
63  0
64  4256500
65  2304648
66  1519219
67  1081919
68  800029
69  605936
70  469058
71  368456
72  294140
73  237429
74  194158
75  160582
76  133555
77  112024
78  94621
79  80745
80  69259
81  59832
82  51844
83  45192
84  39538
85  34744
86  30725
87  27327
88  24339
89  21752
90  19521
91  17580
92  15806
93  14265
94  12931
95  11738
96  10684
97  9701
98  8864
99  8102
100  7438
101  6809
102  6267
103  5789
104  5322
105  4866
106  4478
107  4083
108  3752
109  3403
110  3135
111  2844
112  2543
113  2268
114  2047
115  1836
116  1648
117  1440
118  1242
119  1077
120  930
121  797
122  664
123  521
124  398
125  271
126  134
127  57
128  20
129  4
130  3
131  1
