# version: 0.0.0-198-gb6a8735-dirty
# well_width: 1.3
# ff: 0.3
# N: 19
# walls: 0
# cell dimensions: (6.4255, 6.4255, 6.4255)
# seed: 9
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 108
# min_T: 0.2
# fractional_sample_error after initialization: 0.0110824
# min_important_energy after initialization: 89

# histogram method: tmmc
# init_iter_limit: 36100000
# iterations: 36100000
# working moves: 356007169
# total moves: 685900000
# acceptance rate: 0.519037

# energy	samples
45  0
46  2647760
47  1452648
48  946421
49  657991
50  474235
51  350402
52  264606
53  203693
54  159805
55  126655
56  101677
57  82379
58  67509
59  55682
60  46298
61  38842
62  32788
63  27765
64  23716
65  20419
66  17583
67  15252
68  13196
69  11496
70  10085
71  8876
72  7828
73  6938
74  6079
75  5361
76  4726
77  4107
78  3579
79  3107
80  2620
81  2128
82  1580
83  1157
84  796
85  544
86  363
87  244
88  149
89  96
90  65
91  22
92  8
93  1
