# version: 0.0.0-180-gcbcf83e-dirty
# well_width: 1.3
# ff: 0.3
# N: 12
# walls: 0
# cell dimensions: (4.44366, 4.44366, 8.48528)
# seed: 9
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.0229899
# min_important_energy after initialization: 45

# histogram method: simple flat
# init_iter_limit: 14400000
# iterations: 14400000
# working moves: 22332260
# total moves: 41622816
# acceptance rate: 0.536539

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0.0258184
27  0.264554
28  0.716515
29  1.39076
30  2.28141
31  3.38092
32  4.68921
33  6.18443
34  7.84241
35  9.62904
36  11.5183
37  13.4972
38  15.5697
39  17.7342
40  19.9901
41  22.3337
42  24.774
43  27.3988
44  30.1924
45  33.2453
46  38.2453
47  43.2453
48  48.2453
49  53.2453
50  58.2453
51  63.2453
52  68.2453
53  73.2453
54  78.2453
55  83.2453
56  88.2453
57  93.2453
58  98.2453
59  103.245
60  108.245
61  113.245
62  118.245
63  123.245
64  128.245
65  133.245
66  138.245
67  143.245
68  148.245
69  153.245
70  158.245
71  163.245
