# version: 0.0.0-311-gfa31720-dirty
# well_width: 1.3
# ff: 0.3
# N: 17
# walls: 0
# cell dimensions: (6.19164, 6.19164, 6.19164)
# seed: 9
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 0.00712245
# min_important_energy after initialization: 81

# histogram method: Wang-Landau
# wl_factor: 1
# wl_fmod: 2
# wl_threshold: 0.0526316
# wl_cutoff: 1e-08
# init_iter_limit: 28900000
# iterations: 28900000
# working moves: 230306630
# total moves: 491300000
# acceptance rate: 0.46877

# min_important_energy: 81

# energy   counts
26  6
27  39
28  152
29  666
30  3999
31  18399
32  66973
33  208166
34  562306
35  1304159
36  2608165
37  4557174
38  6962209
39  9366733
40  11092936
41  11614951
42  11589472
43  11483858
44  11459915
45  11332877
46  11178236
47  11169738
48  11117386
49  11024903
50  10924418
51  10787510
52  10779950
53  10772598
54  10654047
55  10712568
56  10649547
57  10647961
58  10571844
59  10553217
60  10656578
61  10690223
62  10692102
63  10646520
64  10575452
65  10497664
66  10644853
67  10597184
68  10586001
69  10409581
70  10259062
71  10265080
72  10368911
73  10485560
74  10680215
75  11608312
76  11771092
77  12207977
78  11631814
79  11312621
80  12014947
81  15305080
82  1357097
83  239820
84  19176
