# version: 0.0.0-296-gced568d-dirty
# well_width: 1.3
# ff: 0.3
# N: 13
# walls: 0
# cell dimensions: (5.662, 5.662, 5.662)
# seed: 9
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.00510902
# min_important_energy after initialization: 58

# histogram method: Vanilla Wang-Landau
# wl_factor: 1
# wl_fmod: 2
# wl_threshold: 0.0526316
# wl_cutoff: 1e-08
# init_iter_limit: 16900000
# iterations: 16900000
# working moves: 114088848
# total moves: 219700000
# acceptance rate: 0.519294

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0.101068
33  0.343923
34  0.719482
35  1.23181
36  1.87367
37  2.63949
38  3.52591
39  4.5267
40  5.63715
41  6.86443
42  8.17931
43  9.59905
44  11.106
45  12.7095
46  14.4075
47  16.1988
48  18.0939
49  20.0503
50  22.0922
51  24.2027
52  26.3855
53  28.6458
54  30.9765
55  33.4638
56  36.1544
57  39.1731
58  42.7739
59  47.7739
60  52.7739
61  57.7739
62  62.7739
63  67.7739
64  72.7739
65  77.7739
66  82.7739
67  87.7739
68  92.7739
69  97.7739
70  102.774
71  107.774
