# version: 0.0.0-205-g2032787-dirty
# well_width: 1.3
# ff: 0.3
# N: 25
# walls: 0
# cell dimensions: (7.04102, 7.04102, 7.04102)
# seed: 9
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 0.00343846
# min_important_energy after initialization: 123

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# init_iter_limit: 62500000
# iterations: 62500000
# working moves: 742896903
# total moves: 1562500000
# acceptance rate: 0.475454

# energy	samples
60  0
61  3319456
62  1804361
63  1191120
64  846792
65  625892
66  472752
67  365175
68  287006
69  228984
70  185068
71  151445
72  125463
73  104852
74  88235
75  74833
76  63888
77  54819
78  47340
79  41130
80  35839
81  31328
82  27540
83  24263
84  21379
85  18966
86  16893
87  15020
88  13438
89  11990
90  10724
91  9612
92  8647
93  7788
94  7033
95  6390
96  5820
97  5328
98  4857
99  4423
100  4023
101  3707
102  3414
103  3135
104  2874
105  2622
106  2371
107  2123
108  1912
109  1686
110  1486
111  1318
112  1144
113  1022
114  905
115  816
116  721
117  632
118  541
119  464
120  410
121  351
122  289
123  204
124  139
125  49
