# version: 0.0.0-180-gcbcf83e-dirty
# well_width: 1.3
# ff: 0.3
# N: 19
# walls: 0
# cell dimensions: (6.4255, 6.4255, 6.4255)
# seed: 9
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 108
# min_T: 0.2
# fractional_sample_error after initialization: 0.0171962
# min_important_energy after initialization: 88

# histogram method: simple flat
# init_iter_limit: 36100000
# iterations: 36100000
# working moves: 333838171
# total moves: 685900000
# acceptance rate: 0.486716

# min_important_energy: 88

# energy   counts
28  4
29  5
30  14
31  33
32  202
33  1096
34  5043
35  19352
36  68840
37  204212
38  542003
39  1255553
40  2544308
41  4565149
42  7251675
43  10256281
44  12906781
45  14522506
46  14537925
47  14522887
48  14497650
49  14484400
50  14437898
51  14426393
52  14399563
53  14398266
54  14412719
55  14364155
56  14331828
57  14309755
58  14286029
59  14213072
60  14188453
61  14161189
62  14175414
63  14177215
64  14199486
65  14229142
66  14226571
67  14133071
68  14143009
69  14200759
70  14254648
71  14248018
72  14272270
73  14383088
74  14390192
75  14443478
76  14453105
77  14521600
78  14718945
79  14834874
80  15092635
81  15352063
82  15510430
83  15543090
84  14906969
85  14080603
86  13402961
87  13500339
88  14804420
89  7243873
90  2917614
91  1108668
92  301047
93  15116
94  48
