# version: 0.0.0-198-gb6a8735-dirty
# well_width: 1.3
# ff: 0.3
# N: 20
# walls: 0
# cell dimensions: (6.53631, 6.53631, 6.53631)
# seed: 9
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 0.00430172
# min_important_energy after initialization: 95

# histogram method: tmmc
# init_iter_limit: 40000000
# iterations: 40000000
# working moves: 404682006
# total moves: 800000000
# acceptance rate: 0.505853

# energy	samples
48  0
49  2637016
50  1429686
51  930421
52  649235
53  469334
54  347896
55  263819
56  203423
57  159206
58  126296
59  101655
60  82809
61  67894
62  56148
63  46951
64  39380
65  33257
66  28294
67  24162
68  20747
69  17904
70  15550
71  13583
72  11886
73  10336
74  9088
75  8016
76  7064
77  6229
78  5540
79  4875
80  4317
81  3770
82  3277
83  2824
84  2428
85  2014
86  1625
87  1305
88  982
89  743
90  543
91  389
92  258
93  170
94  119
95  109
96  40
97  1
