# version: 0.0.0-198-gb6a8735-dirty
# well_width: 1.3
# ff: 0.3
# N: 17
# walls: 0
# cell dimensions: (6.19164, 6.19164, 6.19164)
# seed: 9
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 0.00751384
# min_important_energy after initialization: 80

# histogram method: tmmc
# init_iter_limit: 28900000
# iterations: 28900000
# working moves: 235142701
# total moves: 491300000
# acceptance rate: 0.478613

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0.0722537
43  0.258005
44  0.555148
45  0.959267
46  1.46949
47  2.07856
48  2.78716
49  3.58816
50  4.48116
51  5.46172
52  6.53019
53  7.67967
54  8.91125
55  10.2229
56  11.6118
57  13.081
58  14.6214
59  16.2368
60  17.9278
61  19.6996
62  21.5452
63  23.482
64  25.4976
65  27.6226
66  29.8388
67  32.1587
68  34.6154
69  37.1982
70  39.8836
71  42.702
72  45.3812
73  47.0995
74  50.4465
75  53.5511
76  56.0574
77  58.9196
78  62.4725
79  66.3095
80  70.5752
81  75.5752
82  80.5752
83  85.5752
84  90.5752
85  95.5752
86  100.575
87  105.575
88  110.575
89  115.575
90  120.575
91  125.575
92  130.575
93  135.575
94  140.575
95  145.575
