# version: 0.0.0-198-gb6a8735-dirty
# well_width: 1.3
# ff: 0.3
# N: 18
# walls: 0
# cell dimensions: (6.31074, 6.31074, 6.31074)
# seed: 9
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 108
# min_T: 0.2
# fractional_sample_error after initialization: 0.00353052
# min_important_energy after initialization: 90

# histogram method: tmmc
# init_iter_limit: 32400000
# iterations: 32400000
# working moves: 305406563
# total moves: 583200000
# acceptance rate: 0.523674

# min_important_energy: 90

# energy   counts
29  33
30  167
31  951
32  4972
33  22476
34  78689
35  240789
36  639212
37  1494877
38  3034072
39  5395192
40  8442032
41  11665277
42  14287259
43  15586247
44  15622525
45  15640018
46  15614690
47  15590500
48  15593992
49  15565043
50  15564967
51  15578821
52  15532082
53  15606322
54  15613579
55  15617097
56  15626704
57  15622823
58  15633251
59  15669743
60  15637309
61  15649762
62  15629951
63  15634232
64  15674384
65  15681949
66  15584438
67  15488588
68  15541371
69  15250834
70  14991031
71  14871914
72  14729985
73  13792150
74  13588775
75  12603911
76  9342566
77  8494376
78  7263893
79  3447889
80  1798575
81  1180279
82  576695
83  140812
84  19666
85  249
86  14
