# version: 0.0.0-180-gcbcf83e-dirty
# well_width: 1.3
# ff: 0.3
# N: 21
# walls: 0
# cell dimensions: (6.64348, 6.64348, 6.64348)
# seed: 9
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 0.0074441
# min_important_energy after initialization: 102

# histogram method: simple flat
# init_iter_limit: 44100000
# iterations: 44100000
# working moves: 440233182
# total moves: 926100000
# acceptance rate: 0.475362

# energy	samples
50  0
51  2444829
52  1330331
53  870249
54  609956
55  442729
56  330784
57  251959
58  195267
59  154144
60  123259
61  99430
62  81236
63  66864
64  55548
65  46336
66  38950
67  32947
68  28041
69  24024
70  20591
71  17757
72  15356
73  13335
74  11659
75  10198
76  8891
77  7821
78  6896
79  6066
80  5335
81  4757
82  4206
83  3737
84  3351
85  2961
86  2604
87  2290
88  2005
89  1739
90  1495
91  1256
92  1039
93  850
94  695
95  565
96  463
97  371
98  281
99  220
100  186
101  145
102  118
103  7
