# version: 0.0.0-180-gcbcf83e-dirty
# well_width: 1.3
# ff: 0.3
# N: 21
# walls: 0
# cell dimensions: (6.64348, 6.64348, 6.64348)
# seed: 9
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 0.0074441
# min_important_energy after initialization: 102

# histogram method: simple flat
# init_iter_limit: 44100000
# iterations: 44100000
# working moves: 74075714
# total moves: 160520031
# acceptance rate: 0.461473

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0
43  0
44  0
45  0
46  0
47  0
48  0
49  0
50  0
51  0.0330327
52  0.161596
53  0.383992
54  0.698646
55  1.10221
56  1.59433
57  2.17012
58  2.82961
59  3.56729
60  4.38182
61  5.2738
62  6.24175
63  7.27582
64  8.38086
65  9.55297
66  10.7889
67  12.0901
68  13.4516
69  14.8702
70  16.346
71  17.8815
72  19.4654
73  21.1015
74  22.7965
75  24.5396
76  26.3443
77  28.1923
78  30.1055
79  32.07
80  34.0858
81  36.1544
82  38.2903
83  40.4839
84  42.7322
85  45.0419
86  47.4004
87  49.8018
88  52.2245
89  54.6674
90  57.0985
91  59.5111
92  61.9054
93  64.2969
94  66.7073
95  69.1729
96  71.7081
97  74.356
98  77.1419
99  80.1182
100  83.3765
101  87.046
102  91.4553
103  96.4553
104  101.455
105  106.455
106  111.455
107  116.455
108  121.455
109  126.455
110  131.455
111  136.455
112  141.455
113  146.455
114  151.455
115  156.455
116  161.455
117  166.455
118  171.455
119  176.455
