# version: 0.0.0-180-gcbcf83e-dirty
# well_width: 1.3
# ff: 0.3
# N: 20
# walls: 0
# cell dimensions: (6.53631, 6.53631, 6.53631)
# seed: 9
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 0.0393563
# min_important_energy after initialization: 95

# histogram method: simple flat
# init_iter_limit: 40000000
# iterations: 40000000
# working moves: 393505288
# total moves: 800000000
# acceptance rate: 0.491882

# energy	samples
48  0
49  2425144
50  1316319
51  857274
52  597982
53  431859
54  320284
55  242912
56  187470
57  147214
58  116946
59  94216
60  76459
61  62851
62  51942
63  43175
64  36298
65  30752
66  26056
67  22355
68  19226
69  16523
70  14255
71  12327
72  10732
73  9416
74  8178
75  7199
76  6366
77  5657
78  4990
79  4412
80  3890
81  3438
82  2996
83  2600
84  2215
85  1848
86  1526
87  1237
88  967
89  717
90  510
91  347
92  229
93  149
94  106
95  102
96  72
97  1
