# version: 0.0.0-180-gcbcf83e-dirty
# well_width: 1.3
# ff: 0.3
# N: 24
# walls: 0
# cell dimensions: (6.94586, 6.94586, 6.94586)
# seed: 9
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 0.0100278
# min_important_energy after initialization: 116

# histogram method: simple flat
# init_iter_limit: 57600000
# iterations: 57600000
# working moves: 675705916
# total moves: 1382400000
# acceptance rate: 0.488792

# energy	samples
58  0
59  3082785
60  1666954
61  1094631
62  774063
63  568439
64  427418
65  328613
66  256712
67  203983
68  164274
69  133823
70  110095
71  91405
72  76422
73  64468
74  54776
75  46776
76  40068
77  34599
78  29972
79  26142
80  22868
81  20173
82  17836
83  15810
84  14092
85  12522
86  11185
87  10007
88  9024
89  8139
90  7329
91  6627
92  6036
93  5516
94  5092
95  4659
96  4263
97  3846
98  3523
99  3212
100  2943
101  2661
102  2390
103  2138
104  1931
105  1695
106  1457
107  1251
108  1098
109  961
110  817
111  696
112  608
113  509
114  415
115  325
116  240
117  161
118  76
119  16
