# version: 0.0.0-198-gb6a8735-dirty
# well_width: 1.3
# ff: 0.3
# N: 21
# walls: 0
# cell dimensions: (6.64348, 6.64348, 6.64348)
# seed: 9
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 0.00433146
# min_important_energy after initialization: 102

# histogram method: tmmc
# init_iter_limit: 44100000
# iterations: 44100000
# working moves: 467292115
# total moves: 926100000
# acceptance rate: 0.504581

# min_important_energy: 102

# energy   counts
33  4
34  8
35  95
36  514
37  1814
38  7868
39  27904
40  85430
41  239816
42  603070
43  1362020
44  2738653
45  4920256
46  7926331
47  11456952
48  14923152
49  17551869
50  18691697
51  18710968
52  18685799
53  18706394
54  18742968
55  18758463
56  18775735
57  18775353
58  18780111
59  18821520
60  18855040
61  18885943
62  18943772
63  18999738
64  19004402
65  19048012
66  19001607
67  19004032
68  18932387
69  18905490
70  18890013
71  18855750
72  18897285
73  18916184
74  18898570
75  18845171
76  18849751
77  18807109
78  18689411
79  18603253
80  18504118
81  18459670
82  18289581
83  18229455
84  17841298
85  16205802
86  16327867
87  16230605
88  16025525
89  16343306
90  15355269
91  15014751
92  11449990
93  12455897
94  9853750
95  10605874
96  10569843
97  9375818
98  8553388
99  7959961
100  6010297
101  4397274
102  4910707
103  2270
